lemma	familyLemma	pos	meaningZh
meticulous	meticulousness	noun	一絲不苟；極度細心
metropolitan	metropolis	noun	大都會；大城市
microscopic	microscope	noun	顯微鏡
microscopic	microscopy	noun	顯微鏡檢查法
mighty	might	noun	力量；威力
mighty	mightily	adverb	強有力地；非常
migrant	migrate	verb	遷移；移居
migrant	migration	noun	遷移；移民
migrant	migratory	adjective	遷徙的
migrate	migration	noun	遷移；移民
migrate	migrant	noun	移居者；移民工
migrate	migratory	adjective	遷徙的
migration	migrate	verb	遷移；移居
migration	migratory	adjective	遷徙的
migratory	migrate	verb	遷移；移居
migratory	migration	noun	遷移
mild	mildly	adverb	溫和地；輕微地
mild	mildness	noun	溫和；輕微
militia	militant	adjective	好戰的；激進的
militia	military	adjective	軍事的
mill	miller	noun	磨坊主人
millennium	millennial	adjective	千年的；千禧年的
mime	mimic	verb	模仿；仿效
mime	mimicry	noun	模仿；擬態
mine	miner	noun	礦工
mine	mineral	noun	礦物
mineral	mine	noun	礦坑；礦場
mineral	mineralogy	noun	礦物學
mingle	intermingle	verb	混合；交融
miniature	miniaturize	verb	使小型化
minimal	minimum	noun	最小值；最低限度
minimal	minimize	verb	使降到最低
minimal	minimally	adverb	最低限度地
minimize	minimum	noun	最小值
minimize	minimal	adjective	最小的；極少的
minimum	minimal	adjective	最小的
minimum	minimize	verb	使最小化
ministry	minister	noun	部長；牧師
ministry	ministerial	adjective	部長的；內閣的
minority	minor	adjective	次要的；較小的
miracle	miraculous	adjective	奇蹟般的
miracle	miraculously	adverb	奇蹟般地
miraculous	miracle	noun	奇蹟
miraculous	miraculously	adverb	奇蹟般地
misanthrope	misanthropy	noun	厭世；憤世嫉俗
misanthrope	misanthropic	adjective	厭世的
mischievous	mischief	noun	惡作劇；淘氣
mischievous	mischievously	adverb	淘氣地
miserable	misery	noun	痛苦；不幸
miserable	miserably	adverb	悲慘地
misery	miserable	adjective	悲慘的；痛苦的
misery	miserably	adverb	悲慘地
mist	misty	adjective	有霧的；朦朧的
mobile	mobility	noun	移動性；行動能力
mobile	mobilize	verb	動員；調動
mobile	immobile	adjective	不動的；固定的
mobility	mobile	adjective	可移動的
mobility	immobility	noun	不動；無法移動
mobilize	mobilization	noun	動員
mobilize	mobile	adjective	可移動的
mobilize	demobilize	verb	復員；遣散
mode	modal	adjective	模式的；情態的
modest	modesty	noun	謙虛；適度
modest	modestly	adverb	謙虛地；適度地
modest	immodest	adjective	不謙虛的；不知節制的
modify	modification	noun	修改；改動
modify	modifier	noun	修飾語
moist	moisture	noun	水分；濕氣
moist	moisten	verb	弄濕；使濕潤
moist	moisturize	verb	滋潤；保濕
moisture	moist	adjective	潮濕的；濕潤的
moisture	moisturize	verb	保濕；滋潤
mold	moldy	adjective	發霉的
molecular	molecule	noun	分子
molecule	molecular	adjective	分子的
molest	molestation	noun	猥褻；性騷擾
molest	molester	noun	性騷擾者
mollify	mollification	noun	安撫；平息
momentum	moment	noun	片刻；時刻
momentum	momentary	adjective	短暫的
momentum	momentous	adjective	重大的；關鍵的
monarch	monarchy	noun	君主政體
monarch	monarchical	adjective	君主的；君主制的
monarchy	monarch	noun	君主
monarchy	monarchist	noun	保皇黨人
monastery	monastic	adjective	修道院的；僧侶的
monastery	monk	noun	修道士；僧侶
monetary	money	noun	金錢；貨幣
monetary	monetize	verb	使貨幣化；使獲利
monolithic	monolith	noun	巨石；龐然大物
monopoly	monopolize	verb	壟斷；獨占
monopoly	monopolistic	adjective	壟斷的
monotonous	monotony	noun	單調；乏味
monotonous	monotone	noun	單調的聲音
monster	monstrous	adjective	巨大的；令人髮指的
monster	monstrosity	noun	醜惡之物；畸形怪物
monstrous	monster	noun	怪物；惡人
monstrous	monstrously	adverb	駭人地；極度地
monument	monumental	adjective	巨大的；意義重大的
monumental	monument	noun	紀念碑
monumental	monumentally	adverb	極大地
mood	moody	adjective	喜怒無常的
moody	mood	noun	心情；氛圍
moody	moodiness	noun	情緒化；喜怒無常
morality	moral	adjective	道德的
morality	moralize	verb	說教；道德化
morality	immoral	adjective	不道德的
morbid	morbidity	noun	病態；發病率
morbid	morbidly	adverb	病態地
mortality	mortal	adjective	必死的；致命的
mortality	immortality	noun	不朽；永生
mortuary	mortal	adjective	終有一死的；凡人的
motility	motile	adjective	能自主運動的
motion	motionless	adjective	靜止不動的
motivate	motivation	noun	動機；幹勁
motivate	motive	noun	動機；目的
motivate	motivational	adjective	激勵的
motivation	motivate	verb	激勵；促使
motivation	motivational	adjective	激勵人心的
motive	motivate	verb	激勵；促使
motive	motivation	noun	動機
mould	mouldy	adjective	發霉的
mountainous	mountain	noun	山；山脈
mourn	mournful	adjective	悲傷的；哀傷的
mourn	mourner	noun	哀悼者；送葬者
mournful	mourn	verb	哀悼；悲傷
mournful	mournfully	adverb	悲傷地
muffle	muffler	noun	消音器；圍巾
multiple	multiply	verb	增加；相乘
multiple	multiplicity	noun	多樣性；眾多
multiple	multiplication	noun	乘法；倍增
multiplicity	multiple	adjective	多重的；多個的
multiplicity	multiply	verb	增加；繁殖
multiply	multiple	adjective	多重的
multiply	multiplication	noun	乘法；增加
multiply	multiplier	noun	乘數；倍增因子
municipal	municipality	noun	自治市；市鎮
municipality	municipal	adjective	市政的；地方自治的
munition	ammunition	noun	彈藥
murky	murk	noun	昏暗；陰霾
murky	murkiness	noun	混濁；晦暗
muscle	muscular	adjective	肌肉的；強壯的
mutation	mutate	verb	突變；變異
mutation	mutant	noun	突變體
mute	mutely	adverb	沉默地
mute	muteness	noun	沉默；無法言語
mutual	mutually	adverb	相互地；彼此
mutual	mutuality	noun	相互關係；互惠
mysterious	mystery	noun	謎；奧秘
mysterious	mysteriously	adverb	神祕地
mystery	mysterious	adjective	神祕的
mystery	mysteriously	adverb	神祕地
mystic	mystical	adjective	神祕的；玄妙的
mystic	mysticism	noun	神祕主義
mystic	mystify	verb	使困惑；使莫名其妙
myth	mythical	adjective	神話的；虛構的
myth	mythology	noun	神話學；神話集
naive	naivety	noun	天真；幼稚
naive	naively	adverb	天真地
naked	nakedness	noun	赤裸
naked	nakedly	adverb	赤裸裸地；毫不掩飾地
narrative	narrate	verb	敘述；講述
narrative	narrator	noun	敘述者；旁白
narrative	narration	noun	敘述；旁白
narrator	narrate	verb	敘述
narrator	narrative	noun	敘事；故事
narrator	narration	noun	敘述
narrow	narrowly	adverb	勉強地；狹窄地
narrow	narrowness	noun	狹窄；狹隘
nasty	nastiness	noun	惡劣；令人不快
nasty	nastily	adverb	惡意地；令人不快地
nationality	nation	noun	國家；民族
nationality	national	adjective	國家的；全國的
nationality	nationalize	verb	使國有化
nationwide	nation	noun	國家
nationwide	national	adjective	全國的
naval	navy	noun	海軍
neat	neatly	adverb	整潔地；巧妙地
neat	neatness	noun	整潔；工整
necessity	necessary	adjective	必要的；必需的
necessity	necessitate	verb	使成為必要
necessity	necessarily	adverb	必然地
needy	need	noun	需要；需求
needy	neediness	noun	匱乏；過度依賴
nefarious	nefariously	adverb	邪惡地
negate	negation	noun	否定；否認
negate	negative	adjective	否定的；負面的
neglect	negligence	noun	疏忽；過失
neglect	negligent	adjective	疏忽的；玩忽職守的
neglect	negligible	adjective	微不足道的
negligence	negligent	adjective	疏忽的
negligence	neglect	verb	疏忽；忽視
negotiable	negotiate	verb	談判；協商
negotiable	negotiation	noun	談判；協商
negotiate	negotiation	noun	談判
negotiate	negotiator	noun	談判者
negotiate	negotiable	adjective	可協商的
negotiation	negotiate	verb	談判；協商
negotiation	negotiator	noun	談判代表
nerve	nervous	adjective	緊張的；神經的
nerve	nervy	adjective	大膽的；神經緊張的
nestle	nest	noun	巢；窩
neurosis	neurotic	adjective	神經質的；神經官能症的
neutral	neutrality	noun	中立
neutral	neutralize	verb	中和；使無效
neutral	neutrally	adverb	中立地
nightmare	nightmarish	adjective	惡夢般的
nimble	nimbly	adverb	敏捷地
nimble	nimbleness	noun	敏捷；靈巧
nitrogen	nitrate	noun	硝酸鹽
nitrogen	nitric	adjective	含氮的；硝酸的
noble	nobility	noun	貴族；高尚
noble	nobly	adverb	高尚地
nocturnal	nocturne	noun	夜曲
nocturnal	nocturnally	adverb	在夜間
noisy	noise	noun	噪音；聲響
noisy	noisily	adverb	吵鬧地
nominal	nominally	adverb	名義上地
nominal	nominate	verb	提名
nominate	nomination	noun	提名
nominate	nominee	noun	被提名人
nominate	nominal	adjective	名義上的
nominee	nominate	verb	提名
nominee	nomination	noun	提名
nonconformist	conform	verb	遵從；順從
nonconformist	nonconformity	noun	不墨守成規；不遵從
nonsense	nonsensical	adjective	荒謬的；無意義的
nonsense	sense	noun	意義；意識
norm	normal	adjective	正常的；標準的
norm	normative	adjective	規範性的
norm	normalize	verb	使正常化；使標準化
notable	notably	adverb	尤其；顯著地
notable	notability	noun	顯著；知名人士
notably	notable	adjective	值得注意的；顯著的
notably	note	verb	注意到；指出
notify	notification	noun	通知；通知書
notify	notice	noun	通知；注意
notorious	notoriety	noun	惡名；臭名
notorious	notoriously	adverb	眾所周知地（多指負面）
novel	novelty	noun	新奇；新穎
novel	novelist	noun	小說家
nucleus	nuclear	adjective	核的；原子能的
numb	numbness	noun	麻木；失去知覺
numb	numbly	adverb	麻木地
numerous	number	noun	數字；數目
numerous	numerical	adjective	數字的；數值的
numerous	numeral	noun	數字；數詞
nutrient	nutrition	noun	營養；營養學
nutrient	nutritious	adjective	有營養的
nutrient	nutritional	adjective	營養的
nutrition	nutrient	noun	營養素
nutrition	nutritious	adjective	有營養的
nutrition	nutritionist	noun	營養師
obdurate	obduracy	noun	頑固；固執
obedient	obedience	noun	服從；順從
obedient	obey	verb	服從；遵守
obedient	disobedient	adjective	不服從的
obese	obesity	noun	肥胖
objection	object	verb	反對；不贊成
objection	objectionable	adjective	令人反感的
obligation	oblige	verb	使負有義務
obligation	obligatory	adjective	強制性的；義務的
obligation	obligate	verb	使有義務
oblige	obligation	noun	義務；責任
oblige	obligatory	adjective	義務的；必須的
oblique	obliquely	adverb	間接地；傾斜地
oblivious	oblivion	noun	遺忘；湮沒無聞
oblivious	obliviously	adverb	渾然不覺地
obnoxious	obnoxiously	adverb	令人反感地
obnoxious	obnoxiousness	noun	討人厭；令人反感
obscure	obscurity	noun	晦澀；默默無聞
obscure	obscurely	adverb	含糊地；隱約地
obscurity	obscure	adjective	晦澀的；不知名的
obsequious	obsequiousness	noun	諂媚；奉承
obsequious	obsequiously	adverb	諂媚地
observance	observe	verb	遵守；觀察
observance	observant	adjective	嚴守（教規）的；善於觀察的
observation	observe	verb	觀察；注意到
observation	observer	noun	觀察者；觀察員
observation	observant	adjective	善於觀察的
obsess	obsession	noun	痴迷；執念
obsess	obsessive	adjective	強迫性的；著迷的
obsession	obsess	verb	使痴迷
obsession	obsessive	adjective	執著的；強迫性的
obstruct	obstruction	noun	阻礙；障礙物
obstruct	obstructive	adjective	妨礙的；阻撓的
occasional	occasion	noun	場合；時機
occasional	occasionally	adverb	偶爾
occasionally	occasional	adjective	偶爾的；不定期的
occasionally	occasion	noun	場合
occupation	occupy	verb	佔據；佔領
occupation	occupational	adjective	職業的
occupation	occupant	noun	佔用者；居住者
occupational	occupation	noun	職業；佔領
occupational	occupy	verb	佔據
occupy	occupation	noun	職業；佔領
occupy	occupant	noun	佔用者；居住者
occupy	occupancy	noun	佔用；入住率
occurrence	occur	verb	發生；出現
odor	odorous	adjective	有氣味的
odor	deodorant	noun	除臭劑
odour	odourless	adjective	無氣味的
odour	deodorant	noun	除臭劑
offend	offense	noun	冒犯；罪行
offend	offensive	adjective	冒犯的；無禮的
offend	offender	noun	犯罪者；冒犯者
offensive	offend	verb	冒犯；得罪
offensive	offense	noun	冒犯；攻勢
ominous	omen	noun	預兆；徵兆
ominous	ominously	adverb	不祥地
omit	omission	noun	省略；遺漏
onerous	onus	noun	責任；負擔
opaque	opacity	noun	不透明；晦澀
opera	operatic	adjective	歌劇的
operative	operate	verb	運作；操作
operative	operation	noun	運作；手術
operator	operate	verb	操作；經營
operator	operation	noun	操作；運轉
opponent	oppose	verb	反對；抵制
opponent	opposition	noun	反對；對立
oppose	opposition	noun	反對；反對派
oppose	opponent	noun	對手；反對者
oppose	opposite	adjective	相反的
opposite	oppose	verb	反對
opposite	opposition	noun	對立；反對
oppress	oppression	noun	壓迫；壓制
oppress	oppressive	adjective	壓迫的；令人窒息的
oppress	oppressor	noun	壓迫者
optical	optics	noun	光學
optical	optician	noun	驗光師；眼鏡商
optimism	optimistic	adjective	樂觀的
optimism	optimist	noun	樂觀主義者
optimistic	optimism	noun	樂觀；樂觀主義
optimistic	optimist	noun	樂觀的人
optional	option	noun	選擇；選項
optional	opt	verb	選擇
optional	optionally	adverb	可選擇地
oral	orally	adverb	口頭地；口服地
orbit	orbital	adjective	軌道的
orchestra	orchestral	adjective	管弦樂的
orchestra	orchestrate	verb	編成管弦樂；精心策劃
ordain	ordination	noun	授聖職禮
organic	organism	noun	生物；有機體
organic	organ	noun	器官
organic	organically	adverb	有機地
organism	organic	adjective	有機的
organism	organ	noun	器官
organizer	organize	verb	組織；籌辦
organizer	organization	noun	組織；機構
orientation	orient	verb	使適應；定向
orientation	orientate	verb	定位；使適應
origin	original	adjective	原本的；最初的
origin	originate	verb	起源於
origin	originality	noun	獨創性
originally	original	adjective	最初的；原本的
originally	origin	noun	起源；來源
originate	origin	noun	起源
originate	origination	noun	起源；創始
ornate	ornament	noun	裝飾品
ornate	ornamental	adjective	裝飾性的
orthodox	orthodoxy	noun	正統；正統觀念
orthodox	unorthodox	adjective	非正統的；不合常規的
oscillate	oscillation	noun	擺動；振盪
oscillate	oscillator	noun	振盪器
oust	ouster	noun	罷黜；驅逐
outbreak	break out	phrase	爆發；突然發生
outrage	outrageous	adjective	駭人的；離譜的
outrage	outrageously	adverb	離譜地
outrageous	outrage	noun	憤怒；暴行
outrageous	outrageously	adverb	過分地；離譜地
outstanding	outstandingly	adverb	傑出地
oversee	overseer	noun	監工；監督者
overstate	overstatement	noun	誇大的說法
overstate	understate	verb	輕描淡寫；少說
overwhelm	overwhelmingly	adverb	壓倒性地
oxygen	oxide	noun	氧化物
oxygen	oxidize	verb	氧化
oxygen	oxygenate	verb	使充氧
pack	package	noun	包裹；套裝
pack	packet	noun	小包；小袋
painstaking	painstakingly	adverb	費盡心力地；一絲不苟地
palpable	palpably	adverb	明顯地
palpable	palpate	verb	觸診
panel	panelist	noun	小組成員；座談來賓
panic	panicky	adjective	恐慌的；驚慌的
panoramic	panorama	noun	全景
pantomime	mime	noun	默劇；默劇演員
paradox	paradoxical	adjective	矛盾的；似非而是的
paradox	paradoxically	adverb	矛盾地；出人意料地
parallel	parallelism	noun	平行；相似
parallel	unparalleled	adjective	無與倫比的
parameter	parametric	adjective	參數的
paranoid	paranoia	noun	妄想症；偏執
parasite	parasitic	adjective	寄生的
parasite	parasitism	noun	寄生
parental	parent	noun	父母；家長
parental	parenthood	noun	為人父母
parity	disparity	noun	差異；懸殊
parliamentary	parliament	noun	議會；國會
parliamentary	parliamentarian	noun	議會議員
parochial	parish	noun	教區
parochial	parochialism	noun	地方主義；狹隘觀念
partial	partially	adverb	部分地；不完全地
partial	impartial	adjective	公正的；不偏袒的
partial	part	noun	部分
partially	partial	adjective	部分的；不完整的
partially	part	noun	部分
particle	particulate	adjective	微粒的；顆粒狀的
partisan	partisanship	noun	黨派之見；黨性
partisan	bipartisan	adjective	兩黨的；跨黨派的
partition	part	noun	部分
passion	passionate	adjective	熱情的
passion	passionately	adverb	熱情地
passion	dispassionate	adjective	冷靜的；不帶感情的
passionate	passion	noun	熱情；強烈的情感
passionate	passionately	adverb	熱情地
passive	passively	adverb	被動地；消極地
passive	passivity	noun	被動；消極
pastor	pastoral	adjective	牧師的；田園的
patch	patchy	adjective	不均勻的；參差不齊的
patch	patchwork	noun	拼布；拼湊之物
patent	patentable	adjective	可申請專利的
patent	patentee	noun	專利權人
pathological	pathology	noun	病理學；病理
pathological	pathologist	noun	病理學家
pathology	pathological	adjective	病理的；病態的
pathology	pathologist	noun	病理學家
patience	patient	adjective	有耐心的
patience	impatience	noun	不耐煩
patience	patiently	adverb	耐心地
patriotism	patriot	noun	愛國者
patriotism	patriotic	adjective	愛國的
patron	patronage	noun	贊助；資助
patron	patronize	verb	光顧；屈尊俯就
patronage	patron	noun	贊助人；資助者
patronage	patronize	verb	資助；光顧
pavement	pave	verb	鋪設（路面）
pawn	pawnbroker	noun	當鋪老闆
pawn	pawnshop	noun	當鋪
payable	pay	verb	支付；付款
payable	payment	noun	付款；款項
payable	payee	noun	收款人
peculiar	peculiarity	noun	特點；古怪之處
peculiar	peculiarly	adverb	特別地；奇怪地
peddle	peddler	noun	小販；兜售者
peer	peerless	adjective	無與倫比的
penalize	penalty	noun	處罰；罰款
penalize	penal	adjective	刑罰的；刑事的
penalty	penalize	verb	處罰
penalty	penal	adjective	刑罰的
penance	penitent	adjective	懺悔的；悔悟的
penance	penitence	noun	悔改；懺悔
penetrate	penetration	noun	穿透；滲透
penetrate	impenetrable	adjective	無法穿透的；難以理解的
penultimate	ultimate	adjective	最終的；最後的
perceive	perception	noun	認知；感知
perceive	perceptive	adjective	有洞察力的
perceive	perceptible	adjective	可察覺的
percentage	percent	noun	百分之…；百分比
perception	perceive	verb	察覺；感知
perception	perceptive	adjective	敏銳的
perception	perceptual	adjective	知覺的
percussion	percussionist	noun	打擊樂手
percussion	percussive	adjective	敲擊的；打擊樂的
perennial	perennially	adverb	常年地；不斷地
performer	perform	verb	表演；執行
performer	performance	noun	表演；表現
perfume	perfumery	noun	香水製造業；香水店
perfunctory	perfunctorily	adverb	敷衍地；例行公事地
perilous	peril	noun	危險；風險
perilous	perilously	adverb	危險地
peripheral	periphery	noun	周邊；外圍
perish	perishable	adjective	易腐壞的
permanence	permanent	adjective	永久的；長久的
permanence	permanently	adverb	永久地
permanent	permanence	noun	永久性；持久性
permanent	permanently	adverb	永久地
permeate	permeable	adjective	可滲透的
permeate	permeation	noun	滲透；瀰漫
permission	permit	verb	允許；准許
permission	permissible	adjective	可允許的
permission	permissive	adjective	寬容的；放任的
permissive	permit	verb	允許
permissive	permission	noun	許可；准許
permissive	permissiveness	noun	放任；寬容
pernicious	perniciously	adverb	有害地
perpetual	perpetuate	verb	使永續；使長存
perpetual	perpetually	adverb	不斷地；永久地
perpetual	perpetuity	noun	永久；永恆
persecute	persecution	noun	迫害
persecute	persecutor	noun	迫害者
persistent	persist	verb	堅持；持續存在
persistent	persistence	noun	堅持；持續
persistent	persistently	adverb	持續地；固執地
personality	person	noun	人；個人
personality	personal	adjective	個人的；私人的
personality	personify	verb	具體體現；擬人化
perspicacious	perspicacity	noun	洞察力；敏銳
persuade	persuasion	noun	說服；勸說
persuade	persuasive	adjective	有說服力的
persuade	dissuade	verb	勸阻
pertain	pertinent	adjective	切題的；相關的
pertinent	pertain	verb	與……有關
pertinent	pertinence	noun	相關性；中肯
peruse	perusal	noun	細讀；閱覽
perverse	perversion	noun	曲解；變態
perverse	perversity	noun	乖僻；執拗
perverse	pervert	verb	使墮落；曲解
pessimism	pessimistic	adjective	悲觀的
pessimism	pessimist	noun	悲觀主義者
pesticide	pest	noun	害蟲；討厭的人
petition	petitioner	noun	請願人；申請人
