lemma	sense	register	grammarPatterns
plasma	noun	technical,academic	["blood plasma","donate plasma","a plasma of ionized gas"]
plaster	noun	neutral,technical	["a layer of plaster","put a plaster on + noun","cover sth with plaster"]
platform	noun	technical,business	["a platform for + noun","launch a platform","stand on a platform"]
platitude	noun	formal	["a platitude about + noun","be full of platitudes","utter platitudes"]
plea	noun	formal	["a plea for + noun","make a plea to + sb","issue a plea"]
plead	verb	formal	["plead with + sb","plead for + noun","plead guilty"]
pleat	noun	neutral,technical	["a pleat in + noun","pleats down the front of + noun"]
pledge	noun	formal	["a pledge to + V","make a pledge","a pledge of + noun"]
pledge	verb	formal	["pledge to + V","pledge sth to + sb","pledge support for + noun"]
plethora	noun	formal,academic	["a plethora of + noun"]
plod	verb	literary,neutral	["plod through + noun","plod up + noun","plod on"]
plot	noun	neutral,literary	["the plot of + noun","a plot to + V","a plot of land"]
plug	noun	neutral	["pull the plug","a plug for + noun","insert the plug into + noun"]
plug	verb	informal	["plug + noun","plug a hole in + noun","plug a gap"]
plume	noun	literary,neutral	["a plume of + noun","plumes rise from + noun"]
plump	verb	informal,spoken	["plump for + noun","plump up + noun"]
plump	adverb	informal,spoken	["sit down plump on + noun","fall plump into + noun"]
plunge	verb	neutral,business	["plunge into + noun","plunge to + noun","plunge + adverb"]
poach	verb	neutral,business	["poach + noun","poach sb from + noun","poach sth in + noun"]
poet	noun	literary,neutral	["a poet who + clause","the + adjective + poet","a poet of + noun"]
poignant	adjective	literary,formal	["a poignant + noun","a poignant reminder of + noun"]
poise	noun	formal	["with poise","handle sth with poise","lose one's poise"]
poison	noun	neutral	["a deadly poison","traces of poison in + noun","take poison"]
poison	verb	neutral	["poison + sb","poison sb with + noun","poison + noun"]
poisonous	adjective	neutral,technical	["a poisonous + noun","be poisonous to + sb","highly poisonous"]
poke	verb	informal,spoken	["poke + sb","poke sb with + noun","poke at + noun"]
polarize	verb	academic,formal	["polarize + noun","polarize opinion","be polarized between + noun"]
poll	noun	neutral,academic	["a poll of + noun","conduct a poll","a poll shows that + clause"]
pollination	noun	technical,academic	["the pollination of + noun","depend on pollination"]
pollution	noun	neutral,academic	["pollution from + noun","reduce pollution","levels of pollution"]
pompous	adjective	informal	["a pompous + noun","sound pompous"]
ponder	verb	formal,literary	["ponder + noun","ponder whether + clause","ponder over + noun"]
pony	noun	informal	["ride a pony","a + adjective + pony"]
popularity	noun	neutral	["the popularity of + noun","gain popularity","grow in popularity"]
populous	adjective	formal,academic	["the most populous + noun","a populous + noun"]
porous	adjective	technical,academic	["porous + noun","be porous to + noun"]
portable	adjective	neutral,technical	["a portable + noun","be portable","easily portable"]
portfolio	noun	business,neutral	["a portfolio of + noun","show one's portfolio","an investment portfolio"]
portion	noun	neutral	["a portion of + noun","a large portion of + noun","serve a portion"]
portrait	noun	neutral,literary	["a portrait of + sb","paint a portrait","sit for a portrait"]
portray	verb	formal,literary	["portray + noun","portray sb as + noun","portray sth in + noun"]
pose	noun	neutral	["strike a pose","hold a pose","in a + adjective + pose"]
pose	verb	formal	["pose a threat to + noun","pose a problem for + sb","pose as + noun"]
posit	verb	academic,formal	["posit that + clause","posit + noun","posit a link between + noun"]
possess	verb	formal	["possess + noun","possess a talent for + noun","be possessed by + noun"]
possession	noun	formal	["in possession of + noun","take possession of + noun","one's possessions"]
poster	noun	neutral	["a poster of + noun","a poster for + noun","hang a poster on + noun"]
posterior	adjective	technical,academic	["the posterior + noun","posterior to + noun"]
postpone	verb	formal	["postpone + noun","postpone sth until + noun","be postponed due to + noun"]
posture	noun	formal	["a + adjective + posture","maintain good posture","a posture of + noun"]
postwar	adjective	academic,formal	["the postwar + noun","postwar + noun"]
potent	adjective	formal,technical	["a potent + noun","be potent","a potent reminder of + noun"]
pottery	noun	neutral	["make pottery","a piece of pottery","a pottery class"]
poverty	noun	neutral,academic	["live in poverty","reduce poverty","in + adjective + poverty"]
powder	noun	neutral,technical	["sprinkle powder over + noun","in powder form","a fine powder"]
practically	adverb	informal,spoken	["practically + adjective","practically all + noun","practically every + noun"]
practitioner	noun	formal,technical	["a practitioner of + noun","a medical practitioner","a licensed practitioner"]
prank	verb	informal,spoken	["prank + sb","prank sb by + V-ing"]
preach	verb	formal	["preach about + noun","preach to + sb","preach that + clause"]
precaution	noun	formal	["a precaution against + noun","take precautions","as a precaution"]
precede	verb	formal,academic	["precede + noun","be preceded by + noun","immediately precede + noun"]
precious	adjective	neutral	["a precious + noun","be precious to + sb"]
precipitate	verb	formal,academic	["precipitate + noun","precipitate a crisis","precipitate the collapse of + noun"]
precipitation	noun	technical,academic	["heavy precipitation","levels of precipitation","receive precipitation"]
precipitous	adjective	formal,literary	["a precipitous + noun","a precipitous decline in + noun"]
precise	adjective	neutral,academic	["the precise + noun","be precise about + noun","to be precise"]
precision	noun	academic,technical	["with precision","the precision of + noun","a high degree of precision"]
precocious	adjective	formal	["a precocious + noun","precocious talent for + noun"]
predator	noun	technical,academic	["a + adjective + predator","natural predators","predators of + noun"]
predecessor	noun	formal,business	["one's predecessor","the predecessor of + noun","succeed one's predecessor"]
predicament	noun	formal	["be in a predicament","find oneself in a predicament","a + adjective + predicament"]
predict	verb	neutral,academic	["predict that + clause","predict + noun","predict how + clause"]
predictable	adjective	neutral	["a predictable + noun","be predictable","it is predictable that + clause"]
prediction	noun	neutral,academic	["a prediction about + noun","make a prediction","the prediction that + clause"]
predilection	noun	formal,literary	["a predilection for + noun","have a predilection for + V-ing"]
predisposition	noun	academic,technical	["a predisposition to + noun","a genetic predisposition to + noun","a predisposition toward + V-ing"]
predominantly	adverb	formal,academic	["predominantly + adjective","be predominantly + noun"]
preempt	verb	formal,business	["preempt + noun","preempt sth by + V-ing"]
preface	noun	formal,literary	["the preface to + noun","in the preface","write a preface"]
pregnant	adjective	neutral	["be pregnant with + noun","a pregnant + noun","get pregnant"]
prejudice	verb	formal,technical	["prejudice sb against + sb","prejudice + noun","prejudice sb's chances of + V-ing"]
premium	noun	business	["pay a premium for + noun","an insurance premium","at a premium"]
preposterous	adjective	formal	["a preposterous + noun","it is preposterous to + V","it is preposterous that + clause"]
prescribe	verb	technical,formal	["prescribe + noun","prescribe sth for + noun","prescribe that + clause"]
prescription	noun	technical,neutral	["a prescription for + noun","fill a prescription","on prescription"]
presentation	noun	business,academic	["give a presentation on + noun","a presentation to + sb","the presentation of + noun"]
preservation	noun	formal,academic	["the preservation of + noun","in a good state of preservation","be dedicated to the preservation of + noun"]
preserve	verb	formal	["preserve + noun","preserve sth from + noun","preserve sth for + noun"]
presidency	noun	formal,academic	["during one's presidency","the presidency of + sb","win the presidency"]
prestige	noun	formal,business	["the prestige of + noun","carry prestige","gain prestige"]
prestigious	adjective	formal,academic	["a prestigious + noun","the most prestigious + noun"]
presumably	adverb	formal	["presumably + clause","presumably because + clause"]
presume	verb	formal	["presume that + clause","presume sb to be + adjective","presume + noun"]
presumption	noun	formal,technical	["the presumption of + noun","the presumption that + clause","on the presumption that + clause"]
presupposition	noun	academic,formal	["the presupposition that + clause","rest on a presupposition","challenge a presupposition"]
pretend	verb	informal	["pretend to + V","pretend that + clause","pretend to be + noun"]
pretentious	adjective	informal	["a pretentious + noun","sound pretentious","overly pretentious"]
prevail	verb	formal,literary	["prevail over + noun","prevail against + noun","eventually prevail"]
prevention	noun	formal,academic	["the prevention of + noun","noun + prevention","aimed at prevention"]
prey	noun	neutral,technical	["fall prey to + noun","hunt its prey","stalk its prey"]
prey	verb	formal	["prey on + noun","prey upon + sb"]
prick	noun	neutral	["feel a prick","a prick of + noun"]
prick	verb	neutral	["prick + noun","prick one's finger on + noun","prick a hole in + noun"]
primitive	adjective	academic,neutral	["a primitive + noun","primitive conditions","relatively primitive"]
principal	noun	neutral,business	["the principal of + noun","the school principal","repay the principal"]
prior	noun	technical,formal	["have a prior","the defendant's prior","serve as prior"]
pristine	adjective	formal,literary	["in pristine condition","a pristine + noun"]
privilege	noun	formal,academic	["a privilege to + V","have the privilege of + V-ing","enjoy certain privileges"]
probe	noun	neutral,technical	["a probe into + noun","launch a probe","insert a probe into + noun"]
proceed	verb	formal	["proceed with + noun","proceed to + V","proceed as + adverb"]
procession	noun	formal	["a procession of + noun","in procession","lead the procession"]
proclaim	verb	formal	["proclaim + noun","proclaim that + clause","proclaim sb + noun"]
proclamation	noun	formal	["issue a proclamation","a proclamation of + noun","a proclamation declaring + noun"]
procure	verb	formal,business	["procure + noun","procure sth for + sb","procure sth from + noun"]
procurement	noun	business,technical	["the procurement of + noun","public procurement","a procurement process"]
prod	verb	informal	["prod + sb","prod sb into + V-ing","prod sb to + V"]
prodigal	adjective	formal,literary	["prodigal + noun","be prodigal with + noun"]
prodigious	adjective	formal,literary	["a prodigious + noun","a prodigious talent for + noun"]
productive	adjective	neutral,business	["a productive + noun","be productive","highly productive"]
productivity	noun	business,academic	["boost productivity","the productivity of + noun","a rise in productivity"]
profession	noun	formal	["by profession","enter a profession","the + adjective + profession"]
proffer	verb	formal,literary	["proffer + noun","proffer sth to + sb"]
proficient	adjective	formal,academic	["be proficient in + noun","be proficient at + V-ing","a proficient + noun"]
profile	noun	neutral,business	["a profile of + sb","publish a profile","write a profile of + noun"]
profligate	adjective	formal	["profligate + noun","profligate spending on + noun"]
profound	adjective	formal,academic	["a profound + noun","have a profound effect on + noun","a profound influence on + noun"]
prognosis	noun	technical,formal	["a + adjective + prognosis","the prognosis for + noun","give sb a prognosis"]
progressive	adjective	formal,academic	["progressive + noun","a progressive + noun","progressive policies on + noun"]
prohibit	verb	formal,technical	["prohibit + noun","prohibit sb from + V-ing","be prohibited by law"]
projectile	noun	technical,formal	["launch a projectile","fire a projectile at + noun","a projectile of + noun"]
projection	noun	business,academic	["a projection of + noun","make a projection","sales projections for + noun"]
proliferate	verb	academic,formal	["proliferate rapidly","proliferate in + noun","proliferate on + noun"]
prolong	verb	formal	["prolong + noun","prolong sth by + noun","help prolong + noun"]
prominent	adjective	formal,academic	["a prominent + noun","be prominent in + noun","play a prominent role in + noun"]
promoter	noun	business,neutral	["a promoter of + noun","a + noun + promoter"]
prompt	verb_cause	formal	["prompt sb to + V","prompt + noun","be prompted by + noun"]
prompt	noun	neutral,technical	["a prompt from + sb","give sb a prompt","at the prompt"]
promulgate	verb	formal,technical	["promulgate + noun","promulgate a law","be promulgated by + noun"]
prone	adjective	formal	["be prone to + noun","be prone to + V-ing"]
proof	noun	formal	["proof of + noun","proof that + clause","provide proof"]
prop	noun	neutral,technical	["a prop for + noun","use sth as a prop","rehearse with props"]
propaganda	noun	formal,academic	["propaganda about + noun","use propaganda to + V","a propaganda campaign"]
propagation	noun	academic,technical	["the propagation of + noun","propagation through + noun"]
propel	verb	formal,technical	["propel + noun","propel sth through + noun","propel sb to + noun"]
propensity	noun	formal,academic	["a propensity for + noun","a propensity to + V"]
prophetic	adjective	literary,formal	["prove prophetic","a prophetic + noun"]
propitious	adjective	formal,literary	["a propitious + noun","propitious for + noun"]
proponent	noun	formal,academic	["a proponent of + noun","a leading proponent of + noun"]
proposition	noun	business,formal	["make a proposition","a business proposition","a proposition that + clause"]
proprietary	adjective	business,technical	["proprietary + noun","a proprietary + noun"]
proprietor	noun	formal,business	["the proprietor of + noun","a + noun + proprietor"]
prosaic	adjective	literary,formal	["a prosaic + noun","rather prosaic"]
prose	noun	literary,academic	["be written in prose","adjective + prose","a piece of prose"]
prosecute	verb	technical,formal	["prosecute sb for + noun","be prosecuted for + V-ing","prosecute a case"]
prosecution	noun	technical,formal	["face prosecution","the prosecution of + sb","the prosecution argued that + clause"]
prospect	noun	neutral,business	["the prospect of + V-ing","little prospect of + noun","improve sb's prospects"]
prospective	adjective	formal,business	["a prospective + noun","prospective + plural noun"]
prosperity	noun	formal,business	["economic prosperity","a period of prosperity","bring prosperity to + noun"]
protein	noun	technical,academic	["a source of protein","protein in + noun","eat enough protein"]
protocol	noun	technical,formal	["follow protocol","a protocol for + V-ing","strict protocol"]
prototype	noun	technical,business	["a prototype of + noun","build a prototype","test the prototype"]
provenance	noun	formal,academic	["the provenance of + noun","of + adjective + provenance","trace the provenance of + noun"]
province	noun	formal	["a province of + noun","fall within the province of + noun","in the province of + noun"]
provincial	adjective	formal	["a provincial + noun","provincial attitudes"]
provisional	adjective	formal,business	["a provisional + noun","on a provisional basis"]
provoke	verb	formal	["provoke + noun","provoke sb into + V-ing","provoke outrage among + noun"]
prowl	verb	literary,neutral	["prowl around + noun","prowl near + noun","prowl the streets"]
proximity	noun	formal,academic	["the proximity of + noun","in close proximity to + noun","proximity to + noun"]
prudence	noun	formal	["financial prudence","exercise prudence","the prudence of + V-ing"]
prudent	adjective	formal	["it is prudent to + V","a prudent + noun","be prudent about + noun"]
psalm	noun	literary,formal	["sing a psalm","a psalm from + noun"]
psychiatric	adjective	technical,academic	["psychiatric + noun","a psychiatric + noun"]
psychologist	noun	academic,technical	["a psychologist at + noun","consult a psychologist","a clinical psychologist"]
psychology	noun	academic	["the psychology of + noun","study psychology","a degree in psychology"]
publication	noun	academic,formal	["an academic publication","a publication about + noun","appear in a publication"]
publicity	noun	business,neutral	["publicity for + noun","receive publicity","a publicity campaign"]
puddle	noun	informal	["a puddle of + noun","jump in puddles","step in a puddle"]
puerile	adjective	formal	["puerile + noun","a puerile + noun"]
pugnacious	adjective	formal,literary	["a pugnacious + noun","a pugnacious style of + noun"]
pulse	noun	technical,neutral	["take sb's pulse","check sb's pulse","a + adjective + pulse"]
pummel	verb	neutral,literary	["pummel + sb","pummel sb with + noun"]
pump	noun	technical,neutral	["a pump for + noun","a water pump","install a pump"]
pumpkin	noun	neutral	["carve a pumpkin","a pumpkin pie","grow pumpkins"]
punch	noun	informal	["throw a punch","land a punch on + noun","a punch to + noun"]
punctilious	adjective	formal	["be punctilious about + noun","a punctilious + noun"]
puncture	noun	neutral,technical	["get a puncture","a puncture in + noun","repair a puncture"]
pungent	adjective	neutral,literary	["a pungent + noun","the pungent smell of + noun"]
puny	adjective	informal	["a puny + noun","look puny"]
purchase	noun	business,formal	["make a purchase","the purchase of + noun","a recent purchase"]
pure	adjective	neutral	["pure + noun","be made of pure + noun"]
purport	verb	formal,academic	["purport to be + noun","purport to + V"]
pursue	verb	formal,academic	["pursue + noun","pursue a career in + noun","pursue sth further"]
pursuit	noun	formal,literary	["the pursuit of + noun","in pursuit of + noun","a + adjective + pursuit"]
putative	adjective	formal,academic	["the putative + noun","a putative + noun"]
puzzle	noun	neutral	["solve a puzzle","work on a puzzle","a jigsaw puzzle"]
pyramid	noun	neutral,academic	["build a pyramid","the pyramids of + noun","in the shape of a pyramid"]
qualification	noun	formal,business	["a qualification in + noun","have the qualifications for + noun","a teaching qualification"]
qualify	verb	formal	["qualify as + noun","qualify for + noun","qualify to + V"]
qualitative	adjective	academic,technical	["qualitative + noun","qualitative research on + noun"]
quantitative	adjective	academic,technical	["quantitative + noun","quantitative data on + noun"]
quantity	noun	neutral,academic	["a quantity of + noun","in large quantities","the quantity of + noun"]
quantum	noun	technical,academic	["quantum theory","a quantum of + noun"]
quarantine	noun	technical,formal	["in quarantine","place sb in quarantine","a quarantine period"]
quarry	verb	technical,formal	["quarry + noun","quarry sth from + noun"]
quash	verb	formal,technical	["quash + noun","quash a conviction","quash a rebellion"]
queasy	adjective	informal,spoken	["feel queasy","be queasy about + noun"]
quell	verb	formal,literary	["quell + noun","quell an uprising","quell fears about + noun"]
querulous	adjective	literary,formal	["a querulous + noun","in a querulous tone"]
query	noun	formal,business	["a query about + noun","send a query to + sb","raise a query"]
quest	noun	literary,formal	["a quest for + noun","in quest of + noun","go on a quest"]
questionable	adjective	formal	["a questionable + noun","highly questionable","it is questionable whether + clause"]
questionnaire	noun	academic,formal	["complete a questionnaire","a questionnaire about + noun","fill in a questionnaire"]
queue	noun	neutral	["a queue of + noun","wait in a queue","join the queue"]
quilt	noun	neutral	["make a quilt","a patchwork quilt","under a quilt"]
quip	noun	informal,literary	["make a quip","a quip about + noun","a witty quip"]
quixotic	adjective	literary,formal	["a quixotic + noun","a quixotic attempt to + V"]
quota	noun	business,formal	["a quota of + noun","meet a quota","set a quota on + noun"]
quotation	noun	academic,formal	["a quotation from + noun","begin with a quotation","get a quotation for + noun"]
quote	verb	academic,neutral	["quote + noun","quote from + noun","quote sb as saying + clause"]
rack	noun	neutral	["a rack for + noun","hang sth on a rack","a + noun + rack"]
radar	noun	technical,neutral	["track sth by radar","a radar system","show up on radar"]
radiation	noun	technical,academic	["exposure to radiation","radiation from + noun","emit radiation"]
radical	adjective	formal,academic	["a radical + noun","radical change in + noun","radical reforms to + noun"]
raffle	noun	informal	["hold a raffle","win a raffle","a raffle ticket"]
rafter	noun	neutral,technical	["exposed rafters","in the rafters","a rafter of + noun"]
rage	noun	literary,neutral	["in a rage","fly into a rage","a fit of rage"]
raid	noun	neutral,technical	["a raid on + noun","conduct a raid","carry out a raid"]
rail	noun	neutral,technical	["hold onto the rail","a rail along + noun","lean on the rail"]
rainbow	noun	neutral	["see a rainbow","a rainbow appears","the colors of the rainbow"]
rally	noun	neutral,business	["a rally against + noun","hold a rally","attend a rally"]
ramp	noun	neutral,technical	["a ramp to + noun","a ramp for + noun","go up the ramp"]
rampage	verb	neutral,literary	["rampage through + noun","rampage across + noun"]
rampant	adjective	formal	["be rampant in + noun","rampant + noun","run rampant"]
ranch	noun	neutral	["a ranch in + noun","a cattle ranch","grow up on a ranch"]
rancor	noun	formal,literary	["without rancor","rancor toward + sb","feel rancor"]
random	adjective	neutral,academic	["at random","a random + noun","a random sample of + noun"]
ranger	noun	neutral	["a park ranger","a ranger at + noun"]
rank	noun	formal	["the rank of + noun","rise to the rank of + noun","hold a high rank"]
rare	adjective	neutral,academic	["a rare + noun","it is rare for sb to + V","increasingly rare"]
ratification	noun	formal,technical	["the ratification of + noun","require ratification by + noun"]
ratify	verb	formal,technical	["ratify + noun","ratify a treaty","vote to ratify + noun"]
ratio	noun	academic,technical	["the ratio of A to B","in a ratio of A to B","a high ratio of + noun"]
ration	noun	formal	["a ration of + noun","a weekly ration","receive rations"]
rational	adjective	academic,formal	["a rational + noun","be rational about + noun","perfectly rational"]
rattle	verb	neutral,literary	["rattle + noun","rattle against + noun","the windows rattle"]
raucous	adjective	literary,informal	["raucous + noun","raucous laughter"]
rave	verb	informal,spoken	["rave about + noun","rave over + noun"]
react	verb	neutral,academic	["react to + noun","react by + V-ing","react + adverb"]
reactionary	adjective	formal,academic	["reactionary + noun","a reactionary + noun","deeply reactionary"]
readily	adverb	formal	["be readily available","readily + verb","readily agree to + V"]
realism	noun	academic,literary	["the realism of + noun","gritty realism","with great realism"]
realization	noun	formal	["the realization that + clause","come to the realization that + clause","a sudden realization"]
realm	noun	formal,academic	["the realm of + noun","in the realm of + noun","beyond the realm of + noun"]
rear	verb	formal	["rear + noun","rear children in + noun","be reared by + sb"]
reassure	verb	formal	["reassure sb that + clause","reassure sb about + noun","reassure + sb"]
rebellion	noun	formal,academic	["a rebellion against + noun","crush a rebellion","lead a rebellion"]
rebuff	verb	formal,literary	["rebuff + noun","rebuff sb's attempts to + V","be rebuffed by + sb"]
recalcitrant	adjective	formal	["a recalcitrant + noun","recalcitrant + plural noun"]
receipt	noun	neutral,business	["keep the receipt","a receipt for + noun","ask for a receipt"]
receiver	noun	technical,neutral	["pick up the receiver","put down the receiver","a radio receiver"]
reception	noun	formal	["a + adjective + reception","receive a warm reception","hold a reception for + sb"]
receptive	adjective	formal,business	["be receptive to + noun","a receptive + noun"]
receptor	noun	technical,academic	["a receptor for + noun","receptors in + noun","stimulate a receptor"]
recession	noun	business,academic	["fall into a recession","be in recession","a deep recession"]
recipe	noun	neutral	["a recipe for + noun","follow a recipe","a recipe for disaster"]
recipient	noun	formal	["the recipient of + noun","a + noun + recipient"]
reciprocal	adjective	formal,academic	["a reciprocal + noun","a reciprocal arrangement between + noun"]
reciprocate	verb	formal	["reciprocate + noun","reciprocate by + V-ing","reciprocate sb's feelings"]
reckon	verb	informal,spoken	["reckon that + clause","reckon sb to be + adjective"]
recline	verb	formal	["recline in + noun","recline on + noun"]
recognition	noun	formal,academic	["recognition for + noun","receive recognition","in recognition of + noun"]
recommend	verb	formal	["recommend + noun","recommend that + clause","recommend sth for + noun"]
recommendation	noun	formal,business	["a recommendation to + V","make a recommendation","on the recommendation of + sb"]
reconciliation	noun	formal	["reconciliation between + noun","reach a reconciliation","a reconciliation with + sb"]
recondite	adjective	academic,formal	["a recondite + noun","too recondite for + sb"]
reconnaissance	noun	technical,formal	["conduct a reconnaissance of + noun","a reconnaissance mission","aerial reconnaissance"]
reconstitute	verb	technical,formal	["reconstitute + noun","reconstitute sth with + noun"]
reconstruction	noun	formal,academic	["the reconstruction of + noun","begin reconstruction","postwar reconstruction"]
recount	noun	neutral,technical	["demand a recount","request a recount","a recount of + noun"]
recover	verb	neutral	["recover from + noun","recover fully","take time to recover"]
recreation	noun	formal	["a form of recreation","for recreation","outdoor recreation"]
recreational	adjective	formal	["recreational + noun","recreational facilities for + noun"]
recruit	noun	neutral,business	["a new recruit","a recruit to + noun","train recruits"]
rectify	verb	formal,business	["rectify + noun","rectify a mistake","rectify the situation"]
recycle	verb	neutral,technical	["recycle + noun","recycle sth into + noun"]
redeem	verb	formal,business	["redeem oneself","redeem + noun","redeem a voucher for + noun"]
redistribution	noun	academic,formal	["the redistribution of + noun","redistribution through + noun"]
reduction	noun	formal,business	["a reduction in + noun","the reduction of + noun","announce a reduction"]
redundancy	noun	business,formal	["face redundancy","take voluntary redundancy","a wave of redundancies"]
reef	noun	neutral,technical	["a coral reef","run aground on a reef","dive on a reef"]
reek	verb	informal,literary	["reek of + noun"]
referee	noun	neutral	["act as referee","a referee for + noun","the referee awards + noun"]
referendum	noun	formal,academic	["hold a referendum on + noun","a referendum on + noun","in a referendum"]
refine	verb	formal,technical	["refine + noun","refine a technique","refine sth further"]
reflection	noun	neutral,literary	["a reflection in + noun","catch one's reflection","on reflection"]
reform	noun	formal,academic	["reform of + noun","introduce reforms","sweeping reforms to + noun"]
refrain	verb	formal	["refrain from + V-ing","refrain from + noun"]
refrigerator	noun	neutral	["put sth in the refrigerator","keep sth in the refrigerator"]
refuge	noun	formal,literary	["take refuge in + noun","seek refuge from + noun","a refuge for + noun"]
refugee	noun	formal	["refugees from + noun","a refugee camp","provide aid to refugees"]
refusal	noun	formal	["a refusal to + V","one's refusal of + noun","meet with a refusal"]
regal	adjective	literary,formal	["a regal + noun","look regal"]
regent	noun	formal	["serve as regent","act as regent for + sb"]
regime	noun	formal,academic	["a + adjective + regime","under the regime","overthrow a regime"]
regiment	noun	technical,formal	["serve in a regiment","an infantry regiment","a regiment of + noun"]
register	noun	formal,technical	["a register of + noun","check the register","enter sth in the register"]
regulate	verb	formal,technical	["regulate + noun","regulate an industry","be tightly regulated by + noun"]
regulatory	adjective	business,technical	["a regulatory + noun","regulatory approval for + noun"]
rehabilitation	noun	technical,formal	["undergo rehabilitation","the rehabilitation of + sb","a rehabilitation program"]
rehearsal	noun	neutral	["a rehearsal for + noun","hold a rehearsal","a dress rehearsal"]
reign	verb	formal,literary	["reign over + noun","reign as + noun","reign for + noun"]
reinstate	verb	formal,business	["reinstate + sb","reinstate sb as + noun","be reinstated in + noun"]
rejection	noun	formal	["a rejection of + noun","face rejection","receive a rejection"]
rejoice	verb	literary,formal	["rejoice at + noun","rejoice in + noun","rejoice that + clause"]
relapse	verb	technical,formal	["relapse into + noun","relapse after + noun"]
relaxation	noun	formal	["a form of relaxation","for relaxation","achieve relaxation"]
relegate	verb	formal	["relegate sb to + noun","be relegated to + noun"]
relent	verb	formal,literary	["finally relent","relent and + V"]
relevance	noun	academic,formal	["the relevance of + noun","have relevance for + noun","question the relevance of + noun"]
reliability	noun	technical,academic	["the reliability of + noun","improve reliability","test the reliability of + noun"]
reliable	adjective	neutral,business	["a reliable + noun","be reliable","a reliable source of + noun"]
reliance	noun	formal,academic	["reliance on + noun","heavy reliance on + noun","place reliance on + noun"]
relieve	verb	formal	["relieve + noun","help relieve + noun","relieve the pain of + noun"]
relinquish	verb	formal	["relinquish + noun","relinquish control of + noun","relinquish sth to + sb"]
reluctant	adjective	formal	["be reluctant to + V","a reluctant + noun"]
rely	verb	formal	["rely on + sb","rely on sb to + V","rely on sb for + noun"]
remainder	noun	formal,academic	["the remainder of + noun","for the remainder of + noun"]
remark	noun	formal	["a remark about + noun","make a remark","a + adjective + remark"]
remarkable	adjective	formal	["a remarkable + noun","it is remarkable that + clause","remarkable for + noun"]
remarkably	adverb	formal	["remarkably + adjective","remarkably well"]
remedy	noun	formal	["a remedy for + noun","a home remedy","seek a remedy"]
reminder	noun	neutral	["a reminder to + V","a reminder of + noun","serve as a reminder that + clause"]
